"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","24/25","Muscle injury","2024-11-13","2024-11-19","7 days",0,NA,29,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","23/24","Ankle injury","2024-01-23","2024-02-05","14 days",3,"Athletic Bilbao",28,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","21/22","Corona virus","2021-12-20","2021-12-29","10 days",1,"Athletic Bilbao",26,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","19/20","Ankle sprain","2019-10-19","2019-10-28","10 days",2,"Torino FC",24,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","17/18","muscular problems","2018-04-30","2018-05-07","8 days",1,"Torino FC",22,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","17/18","Knee bruise","2018-04-12","2018-04-17","6 days",1,"Torino FC",22,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","16/17","Knock","2017-04-16","2017-04-28","13 days",2,"CA Osasuna",21,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","16/17","Muscle injury","2017-03-06","2017-03-27","22 days",2,"CA Osasuna",21,"Attack - Left Winger"
"Álex Berenguer","https://www.transfermarkt.com/alex-berenguer/profil/spieler/338425","16/17","Adductor injury","2016-08-02","2016-09-15","45 days",3,"CA Osasuna",21,"Attack - Left Winger"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","23/24","Knee injury","2024-03-03","2025-01-22","326 days",40,"Valencia CF, Guinea",27,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","23/24","Muscle injury","2023-12-20","2024-02-08","51 days",13,"Valencia CF, Guinea",27,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","23/24","Lower leg fracture","2023-10-01","2023-11-23","54 days",11,"Valencia CF, Guinea",26,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","22/23","Hamstring injury","2022-10-22","2022-11-12","22 days",4,"Valencia CF",25,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","20/21","Muscle injury","2021-01-25","2021-02-22","29 days",9,"Valencia CF, Guinea",24,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","20/21","Hamstring injury","2020-10-24","2020-12-11","49 days",9,"Valencia CF, Guinea",23,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","19/20","Ankle injury","2020-08-19","2020-09-10","23 days",2,"France U21",23,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","19/20","Calf injury","2020-06-23","2020-06-30","8 days",2,"Valencia CF",23,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","19/20","Calf injury","2019-11-03","2019-12-06","34 days",12,"Valencia CF, Guinea",22,"Defender - Centre-Back"
"Mouctar Diakhaby","https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289","16/17","unknown injury","2017-01-16","2017-02-09","25 days",5,"Olympique Lyon",20,"Defender - Centre-Back"
"Pepelu","https://www.transfermarkt.com/pepelu/profil/spieler/328480","20/21","Corona virus","2021-01-27","2021-02-04","9 days",1,"Vitória Guimarães SC",22,"Midfield - Defensive Midfield"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","23/24","Lumbago","2024-05-24","2024-05-31","8 days",1,"Real Sociedad",27,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","23/24","Knee problems","2024-01-11","2024-01-16","6 days",1,"Real Sociedad",26,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","22/23","Cruciate ligament tear","2022-09-12","2023-06-30","292 days",45,"Real Sociedad",25,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","19/20","Knock","2020-03-05","2020-04-23","50 days",3,"FK Partizan Belgrade",23,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","16/17","Ankle surgery","2016-11-24","2017-01-26","64 days",9,"Bologna FC 1909",19,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","16/17","Bruise on shinbone","2016-11-03","2016-11-21","19 days",2,"Bologna FC 1909",19,"Attack - Centre-Forward"
"Umar Sadiq","https://www.transfermarkt.com/umar-sadiq/profil/spieler/337715","16/17","Bruise on ankle","2016-09-01","2016-10-03","33 days",5,"Bologna FC 1909",19,"Attack - Centre-Forward"
"Rafa Mir","https://www.transfermarkt.com/rafa-mir/profil/spieler/361254","24/25","Hamstring injury","2024-09-27","2024-12-04","69 days",8,"Valencia CF",27,"Attack - Centre-Forward"
"Rafa Mir","https://www.transfermarkt.com/rafa-mir/profil/spieler/361254","21/22","bruise","2022-03-18","2022-04-02","16 days",1,"Sevilla FC",24,"Attack - Centre-Forward"
"Ørjan Nyland","https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517","24/25","Torn lateral knee ligament","2024-10-26","2024-12-04","40 days",7,"Sevilla FC, Norway",34,"Goalkeeper"
"Ørjan Nyland","https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517","23/24","Hip problems","2023-11-06","2024-01-19","75 days",17,"Sevilla FC, Norway",33,"Goalkeeper"
"Ørjan Nyland","https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517","20/21","Back injury","2020-10-02","2021-01-31","122 days",6,"Aston Villa, Without Club, Norway",30,"Goalkeeper"
"Ørjan Nyland","https://www.transfermarkt.com/orjan-nyland/profil/spieler/73517","18/19","Achilles tendon rupture","2018-12-30","2019-06-30","183 days",29,"Aston Villa, Norway",28,"Goalkeeper"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","24/25","Muscle injury","2024-10-26","2024-11-11","17 days",3,"Sevilla FC",24,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","24/25","Hamstring muscle injury","2024-09-06","2024-09-18","13 days",1,"Sevilla FC",24,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","23/24","Muscle injury","2024-03-14","2024-03-20","7 days",1,"Sevilla FC",23,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","23/24","Muscle injury","2023-11-27","2024-01-02","37 days",8,"Sevilla FC",23,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","22/23","Torn thigh muscle","2023-02-17","2023-03-08","20 days",4,"Sevilla FC",22,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","21/22","Adductor pain","2022-02-18","2022-05-12","84 days",14,"Stade Rennais FC",21,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","20/21","Corona virus","2021-04-08","2021-04-16","9 days",1,"RC Lens",20,"Defender - Centre-Back"
"Loïc Badé","https://www.transfermarkt.com/loic-bade/profil/spieler/730581","20/21","ankle sprain","2021-01-10","2021-01-25","16 days",3,"RC Lens",20,"Defender - Centre-Back"
"Kike Salas","https://www.transfermarkt.com/kike-salas/profil/spieler/766583","24/25","Ankle sprain","2025-01-24","2025-01-29","6 days",1,"Sevilla FC",22,"Defender - Centre-Back"
"Kike Salas","https://www.transfermarkt.com/kike-salas/profil/spieler/766583","24/25","Muscle injury","2024-08-03","2024-08-12","10 days",0,NA,22,"Defender - Centre-Back"
"Kike Salas","https://www.transfermarkt.com/kike-salas/profil/spieler/766583","23/24","Hamstring injury","2024-01-13","2024-02-13","32 days",6,"Sevilla FC",21,"Defender - Centre-Back"
"Kike Salas","https://www.transfermarkt.com/kike-salas/profil/spieler/766583","22/23","Muscle contusion","2023-03-04","2023-03-17","14 days",2,"CD Tenerife",20,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","24/25","Hip injury","2024-07-29","2024-08-12","15 days",0,NA,28,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","23/24","Torn thigh muscle","2024-02-07","2024-03-07","30 days",4,"Sevilla FC",27,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","23/24","Muscle injury","2023-10-17","2023-12-08","53 days",11,"Sevilla FC",27,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","23/24","Muscle fiber tear","2023-07-17","2023-10-06","82 days",10,"Sevilla FC",27,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","22/23","Muscle injury","2023-04-21","2023-05-25","35 days",9,"Sevilla FC",26,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","22/23","Torn thigh muscle","2022-11-03","2023-04-02","151 days",24,"Sevilla FC",26,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","22/23","Hamstring injury","2022-08-26","2022-09-19","25 days",6,"Sevilla FC",26,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","21/22","Hamstring strain","2022-04-24","2022-05-08","15 days",3,"Galatasaray",25,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","21/22","Groin injury","2021-12-09","2021-12-14","6 days",2,"Galatasaray",25,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","20/21","Hamstring injury","2020-10-31","2020-11-07","8 days",1,"Galatasaray",24,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","19/20","Inner ligament injury","2020-06-03","2020-07-03","31 days",3,"Galatasaray",23,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","19/20","unknown injury","2019-12-14","2019-12-19","6 days",2,"Galatasaray",23,"Defender - Centre-Back"
"Marcão","https://www.transfermarkt.com/marcao/profil/spieler/439022","18/19","Groin injury","2019-04-25","2019-04-30","6 days",2,"Galatasaray",22,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","24/25","Hamstring injury","2024-11-21",NA,"201 days",27,"Sevilla FC",22,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","24/25","Muscle injury","2024-10-26","2024-11-11","17 days",3,"Sevilla FC",22,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","23/24","Hamstring injury","2024-01-26","2024-02-21","27 days",4,"Sevilla FC",21,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","23/24","Hamstring injury","2023-12-04","2024-01-02","30 days",6,"Sevilla FC",21,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","23/24","Hamstring injury","2023-08-05","2023-10-06","63 days",10,"Sevilla FC",21,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","22/23","Hamstring injury","2023-04-24","2023-05-25","32 days",8,"Sevilla FC",20,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","22/23","sprain","2022-10-19","2022-11-03","16 days",4,"Sevilla FC",20,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","21/22","Corona virus","2022-01-03","2022-01-11","9 days",1,"Bayern Munich",19,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","21/22","Shoulder injury","2021-11-25","2021-12-01","7 days",1,"Bayern Munich",19,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","20/21","Fitness","2021-02-01","2021-03-20","48 days",11,"Bayern Munich",18,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","20/21","Torn muscle bundle","2020-12-11","2021-01-31","52 days",10,"Bayern Munich",18,"Defender - Centre-Back"
"Tanguy Nianzou","https://www.transfermarkt.com/tanguy-nianzou/profil/spieler/538996","20/21","Hamstring injury","2020-09-08","2020-11-07","61 days",15,"Bayern Munich, France U21",18,"Defender - Centre-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","24/25","Hamstring injury","2024-12-07","2024-12-31","25 days",3,"Sevilla FC",26,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","23/24","Muscle injury","2024-04-20","2024-05-08","19 days",3,"Sevilla FC",25,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","22/23","Groin injury","2022-08-11","2023-04-26","259 days",34,"RCD Espanyol Barcelona",24,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","21/22","Broken hand","2021-08-25","2021-09-11","18 days",1,"RCD Espanyol Barcelona",23,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","19/20","Stomach flu","2019-10-23","2019-10-26","4 days",1,"RCD Espanyol Barcelona",21,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","19/20","Hamstring injury","2019-08-09","2019-09-13","36 days",8,"RCD Espanyol Barcelona, Spain U21",21,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","22/23","Abdominal problems","2019-04-14","2019-04-20","7 days",1,"RCD Espanyol B",20,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","18/19","Muscle injury","2019-01-18","2019-02-15","29 days",4,"RCD Espanyol B",20,"Defender - Left-Back"
"Adrià Pedrosa","https://www.transfermarkt.com/adria-pedrosa/profil/spieler/501418","18/19","Overstretching","2018-11-02","2018-11-30","29 days",6,"RCD Espanyol B, Spain U21",20,"Defender - Left-Back"
"José Ángel Carmona","https://www.transfermarkt.com/jose-angel-carmona/profil/spieler/711625","24/25","Hip injury","2024-11-10","2024-11-18","9 days",0,NA,22,"Defender - Right-Back"
"José Ángel Carmona","https://www.transfermarkt.com/jose-angel-carmona/profil/spieler/711625","23/24","Muscle injury","2023-04-05","2023-06-05","62 days",11,"Elche CF",21,"Defender - Right-Back"
"Lucien Agoumé","https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384","23/24","Torn thigh muscle","2024-02-07","2024-03-13","36 days",5,"Sevilla FC",21,"Midfield - Defensive Midfield"
"Lucien Agoumé","https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384","22/23","Hamstring injury","2022-10-02","2022-11-20","50 days",8,"ESTAC Troyes, France U21",20,"Midfield - Defensive Midfield"
"Lucien Agoumé","https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384","20/21","unknown injury","2021-03-06","2021-03-19","14 days",2,"Spezia Calcio",19,"Midfield - Defensive Midfield"
"Lucien Agoumé","https://www.transfermarkt.com/lucien-agoume/profil/spieler/569384","20/21","unknown injury","2020-12-06","2020-12-12","7 days",1,"Spezia Calcio",18,"Midfield - Defensive Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","24/25","Hamstring injury","2025-04-22","2025-05-11","20 days",3,"Sevilla FC",25,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","24/25","Hamstring injury","2025-02-06","2025-03-05","28 days",4,"Sevilla FC",25,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","24/25","Hamstring injury","2024-09-06","2024-09-30","25 days",5,"Sevilla FC, Belgium",24,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","24/25","Hamstring injury","2024-07-30","2024-08-19","21 days",1,"Sevilla FC",24,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","23/24","Hamstring strain","2024-03-01","2024-04-15","46 days",10,"Luton Town, Belgium",24,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","23/24","Hamstring injury","2023-09-26","2023-12-04","70 days",14,"Luton Town, Belgium",23,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","21/22","Corona virus","2021-12-17","2021-12-24","8 days",2,"Arsenal FC",22,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","20/21","Adductor pain","2021-01-10","2021-01-25","16 days",4,"RSC Anderlecht",21,"Midfield - Central Midfield"
"Albert Sambi Lokonga","https://www.transfermarkt.com/albert-sambi-lokonga/profil/spieler/381967","18/19","Cruciate ligament tear","2018-12-17","2019-08-17","244 days",41,"RSC Anderlecht, Belgium",19,"Midfield - Central Midfield"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","24/25","Hamstring injury","2025-04-08",NA,"63 days",8,"Sevilla FC",26,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","24/25","Ankle injury","2024-10-02","2024-11-20","50 days",10,"FC Augsburg, Switzerland",26,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","23/24","muscular problems","2024-05-11","2024-06-03","24 days",1,"FC Augsburg",25,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","23/24","Adductor pain","2023-10-05","2023-10-25","21 days",3,"FC Augsburg, Switzerland",25,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","22/23","Ankle ligament tear","2023-05-06","2023-05-24","19 days",3,"FC Augsburg",24,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","22/23","Ankle injury","2023-01-21","2023-02-15","26 days",5,"FC Augsburg",24,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","22/23","Metatarsal bruise","2022-10-31","2022-11-03","4 days",0,NA,24,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","22/23","Muscle injury","2022-06-02","2022-08-22","82 days",7,"FC Augsburg, Switzerland",23,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","21/22","Ligament injury","2022-05-05","2022-05-19","15 days",2,"FC Augsburg",23,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","21/22","Tonsillitis","2022-03-31","2022-04-04","5 days",1,"FC Augsburg",23,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","21/22","Corona virus","2021-11-18","2021-11-22","5 days",1,"FC Augsburg",23,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","21/22","influenza","2021-09-30","2021-10-11","12 days",2,"FC Augsburg, Switzerland",23,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","20/21","Muscle injury","2021-01-21","2021-01-28","8 days",1,"FC Augsburg",22,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","20/21","muscular problems","2020-09-24","2020-09-28","5 days",1,"FC Augsburg",22,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","19/20","Foot bruise","2019-08-05","2019-08-15","11 days",1,"FC Augsburg",20,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","18/19","minor knock","2019-03-28","2019-04-04","8 days",1,"FC Luzern",20,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","18/19","minor knock","2018-08-30","2018-09-13","15 days",7,"FC Luzern, Switzerland",20,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","17/18","minor knock","2018-05-17","2018-05-24","8 days",1,"FC Luzern",19,"Attack - Left Winger"
"Rubén Vargas","https://www.transfermarkt.com/ruben-vargas/profil/spieler/345886","16/17","Syndesmotic ligament tear","2017-02-27","2017-05-29","92 days",15,"FC Luzern U21, Switzerland",18,"Attack - Left Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","24/25","Torn muscle fiber in the adductor area","2024-10-21","2024-11-20","31 days",4,"Sevilla FC",30,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","24/25","Outer ligament problems","2024-08-12","2024-09-19","39 days",5,"Sevilla FC",30,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","23/24","Muscle injury","2023-11-23","2023-12-13","21 days",6,"Sevilla FC",30,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","22/23","Achilles tendon contusion","2023-05-05","2023-05-17","13 days",2,"Sevilla FC",29,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","21/22","Ankle injury","2021-12-09","2022-04-18","131 days",24,"Sevilla FC",28,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","21/22","Muscle injury","2021-11-22","2021-12-06","15 days",4,"Sevilla FC",28,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","20/21","muscular problems","2020-10-22","2020-12-03","43 days",9,"Sevilla FC",26,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","19/20","muscular problems","2019-11-04","2019-11-07","4 days",0,NA,25,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","18/19","minor knock","2019-01-10","2019-01-17","8 days",2,"AC Milan",25,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","18/19","minor knock","2018-12-24","2018-12-27","4 days",1,"AC Milan",25,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","17/18","muscular problems","2018-05-18","2018-05-27","10 days",1,"AC Milan",24,"Attack - Right Winger"
"Suso","https://www.transfermarkt.com/suso/profil/spieler/111961","16/17","Muscle injury","2017-03-04","2017-04-04","32 days",6,"AC Milan, Spain",23,"Attack - Right Winger"
"Akor Adams","https://www.transfermarkt.com/akor-adams/profil/spieler/607034","24/25","Muscle injury","2025-04-08",NA,"63 days",8,"Sevilla FC",25,"Attack - Centre-Forward"
"Akor Adams","https://www.transfermarkt.com/akor-adams/profil/spieler/607034","24/25","Hamstring strain","2025-02-06","2025-03-11","34 days",5,"Sevilla FC",25,"Attack - Centre-Forward"
"Akor Adams","https://www.transfermarkt.com/akor-adams/profil/spieler/607034","24/25","Dead leg","2024-11-11","2024-12-07","27 days",2,"Montpellier HSC",24,"Attack - Centre-Forward"
"Akor Adams","https://www.transfermarkt.com/akor-adams/profil/spieler/607034","23/24","Back injury","2024-02-01","2024-02-10","10 days",2,"Montpellier HSC",24,"Attack - Centre-Forward"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","24/25","Muscle strain","2024-08-25","2024-10-01","38 days",8,"Real Betis Balompié",33,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","23/24","Achilles tendon surgery","2023-10-09","2024-03-06","150 days",27,"Real Betis Balompié",32,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","22/23","Calf injury","2023-05-30","2023-06-07","9 days",3,"Trabzonspor",32,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","22/23","Nose surgery","2022-11-28","2022-12-13","16 days",0,NA,31,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","21/22","Muscle injury","2021-09-14","2021-09-24","11 days",3,"Real Betis Balompié",30,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","20/21","Heel problems","2020-12-20","2021-03-15","86 days",18,"Real Betis Balompié",29,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","19/20","Muscle injury","2019-11-21","2019-11-28","8 days",1,"Real Betis Balompié",28,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","18/19","Muscle injury","2019-02-08","2019-02-16","9 days",2,"Real Betis Balompié",28,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","17/18","Groin problems","2017-12-07","2017-12-07","1 days",0,NA,26,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","17/18","Adductor pain","2017-09-11","2017-09-21","11 days",3,"Borussia Dortmund",26,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","minor knock","2017-05-29","2017-06-12","15 days",2,"Spain",26,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","Arm injury","2017-04-10","2017-05-08","29 days",7,"Borussia Dortmund",26,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","cold","2016-12-12","2016-12-15","4 days",0,NA,25,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","Fever","2016-12-12","2016-12-15","4 days",0,NA,25,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","Adductor pain","2016-10-24","2016-10-27","4 days",1,"Borussia Dortmund",25,"Defender - Centre-Back"
"Marc Bartra","https://www.transfermarkt.com/marc-bartra/profil/spieler/99922","16/17","Adductor injury","2016-09-22","2016-10-10","19 days",5,"Borussia Dortmund, Spain",25,"Defender - Centre-Back"
