"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club_missed_games_for","age_at_injury","position"
"Kenan Yıldız","https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654","23/24","Stomach flu","2024-05-02","2024-05-06","5 days",1,"Juventus FC",18,"Attack - Left Winger"
"Kenan Yıldız","https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654","21/22","Ligament stretching","2022-04-04","2022-06-30","88 days",9,"FC Bayern Munich U19 , Turkiye",16,"Attack - Left Winger"
"Kenan Yıldız","https://www.transfermarkt.com/kenan-yildiz/profil/spieler/845654","21/22","muscular problems","2022-03-02","2022-03-10","9 days",1,"FC Bayern Munich U19",16,"Attack - Left Winger"
"Odilon Kossounou","https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","24/25","Adductor injury","2025-01-12","2025-04-10","89 days",17,"Atalanta BC",24,"Defender - Centre-Back"
"Odilon Kossounou","https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","24/25","Hamstring muscle injury","2024-10-03","2024-10-28","26 days",4,"Atalanta BC",23,"Defender - Centre-Back"
"Odilon Kossounou","https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","22/23","Muscle injury","2023-05-12","2023-06-30","50 days",5,"Bayer 04 Leverkusen, Ivory Coast",22,"Defender - Centre-Back"
"Odilon Kossounou","https://www.transfermarkt.com/odilon-kossounou/profil/spieler/644771","22/23","muscular problems","2022-11-11","2022-12-31","51 days",3,"Bayer 04 Leverkusen, Ivory Coast",21,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","24/25","Calf problems","2025-05-11","2025-05-23","13 days",2,"Atalanta BC",34,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","24/25","Pubalgia","2025-03-27","2025-04-11","16 days",2,"Atalanta BC",34,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","24/25","Muscle injury","2024-09-14","2024-10-21","38 days",7,"Atalanta BC",33,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","24/25","Muscle injury","2024-08-09","2024-08-26","18 days",3,"Atalanta BC",33,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","23/24","Overstretching","2024-04-21","2024-05-14","24 days",7,"Atalanta BC",33,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","23/24","unknown injury","2024-01-13","2024-01-23","11 days",1,"Atalanta BC",33,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","23/24","muscular problems","2023-11-12","2024-01-09","59 days",11,"Atalanta BC",33,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","23/24","unknown injury","2023-10-05","2023-10-21","17 days",2,"Atalanta BC",32,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","22/23","unknown injury","2022-11-13","2022-11-18","6 days",2,"Atalanta BC, Italy",32,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","22/23","Hamstring muscle injury","2022-10-04","2022-10-29","26 days",3,"Atalanta BC",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","unknown injury","2022-05-01","2022-05-31","31 days",4,"Atalanta BC",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","muscular problems","2022-04-10","2022-04-27","18 days",5,"Atalanta BC",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","Right hip flexor problems","2022-03-18","2022-04-08","22 days",5,"Atalanta BC, Italy",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","unknown injury","2022-01-11","2022-01-22","12 days",3,"Atalanta BC",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","unknown injury","2021-12-20","2022-01-01","13 days",1,"Atalanta BC",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","muscular problems","2021-10-17","2021-11-14","29 days",8,"Atalanta BC, Italy",31,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","21/22","Muscle injury","2021-10-02","2021-10-14","13 days",3,"Atalanta BC, Italy",30,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","20/21","Hamstring injury","2021-05-03","2021-05-15","13 days",3,"Atalanta BC",30,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","20/21","unknown injury","2020-12-23","2021-01-05","14 days",2,"Atalanta BC",30,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","20/21","unknown injury","2020-12-15","2020-12-17","3 days",1,"Atalanta BC",30,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","20/21","Corona virus","2020-10-01","2020-10-05","5 days",1,"Atalanta BC",29,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","19/20","Muscle injury","2020-02-24","2020-03-31","37 days",2,"Atalanta BC",29,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","18/19","Tendon irritation","2019-03-02","2019-06-01","92 days",17,"Atalanta BC, Italy",28,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","18/19","unknown injury","2018-11-25","2018-12-05","11 days",2,"Atalanta BC",28,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","18/19","unknown injury","2018-09-01","2018-09-05","5 days",1,"Atalanta BC",27,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","17/18","muscular problems","2017-09-24","2017-10-18","25 days",6,"Atalanta BC, Italy",26,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","16/17","Muscle injury","2016-10-23","2016-11-15","24 days",6,"Atalanta BC, Italy",26,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","15/16","Inguinal hernia","2016-05-09","2016-05-22","14 days",1,"Atalanta BC",25,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","15/16","Adductor pain","2015-11-20","2015-12-10","21 days",4,"Atalanta BC",25,"Defender - Centre-Back"
"Rafael Tolói","https://www.transfermarkt.com/rafael-toloi/profil/spieler/72441","15/16","unknown injury","2015-09-18","2015-09-22","5 days",1,"Atalanta BC",24,"Defender - Centre-Back"
"Éderson","https://www.transfermarkt.com/ederson/profil/spieler/607854","23/24","Ankle problems","2023-07-27","2023-08-02","7 days",0,NA,24,"Midfield - Central Midfield"
"Éderson","https://www.transfermarkt.com/ederson/profil/spieler/607854","22/23","Hamstring muscle injury","2022-08-11","2022-08-27","17 days",2,"Atalanta BC",23,"Midfield - Central Midfield"
"Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","22/23","Ankle sprain","2023-04-08","2023-04-23","16 days",2,"Atalanta BC",28,"Midfield - Central Midfield"
"Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","22/23","Ankle sprain","2023-02-09","2023-02-28","20 days",3,"Atalanta BC",28,"Midfield - Central Midfield"
"Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","21/22","Corona virus","2022-01-21","2022-02-02","13 days",1,"Atalanta BC",26,"Midfield - Central Midfield"
"Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","20/21","Pubalgia","2020-11-24","2021-01-30","68 days",16,"Atalanta BC",25,"Midfield - Central Midfield"
"Mario Pasalic","https://www.transfermarkt.com/mario-pasalic/profil/spieler/205938","15/16","Back problems","2016-02-22","2016-07-31","161 days",11,"AS Monaco, Chelsea FC",21,"Midfield - Central Midfield"
"Marco Brescianini","https://www.transfermarkt.com/marco-brescianini/profil/spieler/459128","24/25","Adductor injury","2024-09-29","2024-11-01","34 days",6,"Atalanta BC",24,"Midfield - Central Midfield"
"Marco Brescianini","https://www.transfermarkt.com/marco-brescianini/profil/spieler/459128","23/24","flu","2024-01-05","2024-01-09","5 days",1,"Frosinone Calcio",23,"Midfield - Central Midfield"
"Marco Brescianini","https://www.transfermarkt.com/marco-brescianini/profil/spieler/459128","20/21","Ankle injury","2020-11-14","2020-12-19","36 days",12,"Virtus Entella, Italy",20,"Midfield - Central Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","24/25","flu","2025-01-31","2025-02-03","4 days",1,"Atalanta BC",32,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","24/25","Calf problems","2024-11-10","2024-12-09","30 days",7,"Atalanta BC, Italy",32,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","23/24","muscular problems","2024-03-30","2024-04-02","4 days",1,"Atalanta BC",31,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","23/24","Ankle sprain","2023-11-25","2023-12-03","9 days",2,"Atalanta BC",31,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","23/24","flu","2023-10-29","2023-11-02","5 days",1,"Atalanta BC",31,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","22/23","Adductor injury","2023-03-04","2023-03-10","7 days",1,"Atalanta BC",30,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","22/23","Hamstring muscle injury","2023-01-15","2023-02-09","26 days",6,"Atalanta BC",30,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","22/23","Muscle injury","2022-09-10","2023-01-02","115 days",14,"Atalanta BC, Italy",30,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","22/23","Muscle injury","2022-07-05","2022-08-30","57 days",3,"Atalanta BC",30,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","21/22","Corona virus","2022-01-08","2022-01-16","9 days",3,"Atalanta BC",29,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","20/21","Hamstring muscle injury","2021-04-14","2021-04-20","7 days",1,"Genoa CFC",28,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","20/21","unknown injury","2020-10-24","2020-12-19","57 days",14,"Genoa CFC, Italy",28,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","20/21","Corona virus","2020-09-30","2020-10-22","23 days",4,"Genoa CFC, Italy",28,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","19/20","Cruciate ligament tear","2019-10-04","2020-03-31","180 days",32,"AS Roma, Italy",27,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","19/20","Calf muscle tear","2019-09-01","2019-10-01","31 days",8,"AS Roma, Italy",27,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","18/19","Ankle injury","2019-03-15","2019-04-02","19 days",4,"Chelsea FC, Italy",26,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","18/19","Knock","2019-02-20","2019-03-09","18 days",5,"Chelsea FC",26,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","16/17","bruise","2017-05-17","2017-05-21","5 days",1,"Torino FC",24,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","16/17","Muscle injury","2017-01-22","2017-02-12","22 days",4,"Torino FC",24,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","16/17","Hamstring muscle injury","2016-08-01","2016-08-21","21 days",2,"Torino FC",24,"Midfield - Right Midfield"
"Davide Zappacosta","https://www.transfermarkt.com/davide-zappacosta/profil/spieler/173859","15/16","muscular problems","2015-08-29","2015-09-05","8 days",2,"Torino FC, Italy",23,"Midfield - Right Midfield"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","24/25","Hamstring injury","2025-02-02","2025-05-31","119 days",18,"Atalanta BC",26,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","24/25","Cruciate ligament tear","2024-08-04","2025-01-27","177 days",32,"Atalanta BC",25,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","23/24","Adductor injury","2023-12-03","2023-12-22","20 days",4,"Atalanta BC",24,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","23/24","Hamstring injury","2023-09-17","2023-10-04","18 days",5,"Atalanta BC",24,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","22/23","Knee surgery","2023-04-18","2023-07-09","83 days",14,"West Ham United, Italy",24,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","22/23","Meniscus injury","2023-04-01","2023-04-18","18 days",5,"West Ham United",24,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","22/23","Knee injury","2023-01-20","2023-02-19","31 days",5,"West Ham United",24,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","22/23","unknown injury","2022-11-14","2022-12-27","44 days",3,"West Ham United, Italy",23,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","22/23","Ill","2022-08-29","2022-09-07","10 days",2,"West Ham United",23,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","21/22","unknown injury","2022-01-05","2022-01-09","5 days",2,"US Sassuolo",23,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","20/21","Muscle fatigue","2021-05-12","2021-05-22","11 days",3,"Genoa CFC",22,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","18/19","Knee injury","2018-11-30","2019-01-20","52 days",6,"PEC Zwolle",19,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","16/17","Torn muscle fiber in the adductor area","2017-04-07","2017-05-25","49 days",14,"Sassuolo Primavera, Italy U20",18,"Attack - Centre-Forward"
"Gianluca Scamacca","https://www.transfermarkt.com/gianluca-scamacca/profil/spieler/315867","15/16","Muscle injury","2016-05-10","2016-05-24","15 days",3,"Italy U18",17,"Attack - Centre-Forward"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","24/25","Head injury","2025-04-11","2025-04-18","8 days",1,"AC Milan",29,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","24/25","unknown injury","2024-12-02","2024-12-04","3 days",1,"AC Milan",29,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","23/24","Finger injury","2024-05-23","2024-06-05","14 days",2,"AC Milan, France",28,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","23/24","Adductor injury","2024-04-27","2024-05-17","21 days",3,"AC Milan",28,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","23/24","Muscle fatigue","2024-04-13","2024-04-15","3 days",1,"AC Milan",28,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","23/24","Knee bruise","2024-03-14","2024-03-16","3 days",1,"AC Milan",28,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","23/24","Thigh problems","2023-09-19","2023-09-29","11 days",3,"AC Milan",28,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","22/23","Calf muscle tear","2022-10-19","2023-02-24","129 days",25,"AC Milan, France",27,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","22/23","Calf injury","2022-09-22","2022-10-19","28 days",6,"AC Milan, France",27,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","21/22","Wrist injury","2021-10-12","2021-11-25","45 days",11,"AC Milan, France",26,"Goalkeeper"
"Mike Maignan","https://www.transfermarkt.com/mike-maignan/profil/spieler/182906","15/16","Shoulder injury","2015-12-07","2016-03-29","114 days",23,"LOSC Lille, France",20,"Goalkeeper"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","24/25","Appendectomy","2025-03-29","2025-04-21","24 days",5,"AC Milan",29,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","24/25","muscular problems","2025-01-10","2025-03-15","65 days",17,"AC Milan",28,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","24/25","Adductor injury","2024-12-12","2025-01-03","23 days",4,"AC Milan",28,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","24/25","Muscle fatigue","2024-10-02","2024-10-16","15 days",1,"AC Milan",28,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","23/24","Hamstring muscle injury","2024-04-27","2024-05-22","26 days",4,"AC Milan",28,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","23/24","Adductor injury","2023-09-30","2023-10-31","32 days",6,"AC Milan",27,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","22/23","Knock","2023-04-14","2023-04-17","4 days",1,"Chelsea FC",27,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","22/23","Knock","2023-02-17","2023-02-19","3 days",1,"Chelsea FC",27,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","22/23","Knock","2023-02-01","2023-02-05","5 days",1,"Chelsea FC",27,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","22/23","Calf injury","2022-11-12","2023-01-13","63 days",6,"Chelsea FC",26,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","21/22","Corona virus","2021-12-23","2022-01-03","12 days",3,"Chelsea FC",25,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","21/22","unknown injury","2021-12-17","2022-01-03","18 days",5,"Chelsea FC",25,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","22/23","Knock","2021-08-13","2021-09-20","39 days",6,"Chelsea FC",25,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","20/21","Knock","2020-07-31","2020-09-13","45 days",2,"Chelsea FC",24,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Achilles tendon rupture","2019-05-15","2020-02-19","281 days",38,"Chelsea FC",23,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Back injury","2019-03-18","2019-03-30","13 days",0,NA,23,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Back injury","2019-01-06","2019-01-26","21 days",4,"Chelsea FC",22,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Back injury","2018-12-29","2019-01-01","4 days",1,"Chelsea FC",22,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Knock","2018-09-21","2018-10-03","13 days",3,"Chelsea FC",22,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","18/19","Foot injury","2018-09-13","2018-09-19","7 days",1,"Chelsea FC",22,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","17/18","Injury to the ankle","2017-12-28","2018-03-31","94 days",16,"Crystal Palace, England",21,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","17/18","Hamstring strain","2017-09-28","2017-10-19","22 days",6,"Crystal Palace, England",21,"Midfield - Central Midfield"
"Ruben Loftus-Cheek","https://www.transfermarkt.com/ruben-loftus-cheek/profil/spieler/202886","17/18","Groin problems","2017-08-21","2017-09-11","22 days",7,"Crystal Palace, England",21,"Midfield - Central Midfield"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","24/25","unknown injury","2024-12-11","2024-12-18","8 days",2,"Chelsea FC",25,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","23/24","Ankle injury","2024-01-30","2024-02-19","21 days",4,"FC Barcelona",24,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","21/22","Muscle injury","2022-04-18","2022-07-01","75 days",10,"Atlético de Madrid, Portugal",22,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","21/22","Corona virus","2021-12-30","2022-01-05","7 days",1,"Atlético de Madrid",22,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","21/22","Muscle injury","2021-11-18","2021-12-01","14 days",3,"Atlético de Madrid",22,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","21/22","Broken ankle","2021-07-02","2021-09-11","72 days",6,"Atlético de Madrid, Portugal",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","20/21","Muscle injury","2021-06-17","2021-06-20","4 days",1,"Portugal",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","20/21","Ankle injury","2021-04-12","2021-04-23","12 days",2,"Atlético de Madrid",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","20/21","Ankle injury","2021-03-30","2021-04-06","8 days",1,"Atlético de Madrid",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","20/21","Corona virus","2021-02-02","2021-02-16","15 days",2,"Atlético de Madrid",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","20/21","Knock","2020-12-20","2020-12-23","4 days",1,"Atlético de Madrid",21,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","19/20","Ankle injury","2020-07-04","2020-07-18","15 days",3,"Atlético de Madrid",20,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","19/20","Leg injury","2020-01-27","2020-02-21","26 days",4,"Atlético de Madrid",20,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","19/20","ankle sprain","2019-10-20","2019-11-20","32 days",8,"Atlético de Madrid, Portugal",19,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","18/19","Muscle injury","2019-03-23","2019-03-28","6 days",1,"Portugal",19,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","18/19","Injury to the ankle","2018-09-24","2018-10-14","21 days",6,"SL Benfica, Portugal",18,"Attack - Second Striker"
"João Félix","https://www.transfermarkt.com/joao-felix/profil/spieler/462250","17/18","unknown injury","2017-08-01","2017-09-18","49 days",6,"Portugal",17,"Attack - Second Striker"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","24/25","Ill","2024-10-18","2024-10-31","14 days",2,"AFC Bournemouth",28,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","24/25","Back problems","2024-08-23","2024-09-02","11 days",3,"AFC Bournemouth",28,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","20/21","Groin injury","2021-03-03","2021-03-13","11 days",3,"AFC Bournemouth",24,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","19/20","Ankle injury","2020-06-06","2020-06-23","18 days",1,"AFC Bournemouth",23,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","19/20","Back injury","2020-01-23","2020-01-31","9 days",1,"AFC Bournemouth",23,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","18/19","Back injury","2019-03-28","2019-05-31","65 days",7,"Huddersfield Town",22,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","18/19","Knee injury","2019-01-13","2019-02-01","20 days",2,"Huddersfield Town",22,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","18/19","Knock","2018-10-13","2018-10-19","7 days",0,NA,22,"Midfield - Central Midfield"
"Philip Billing","https://www.transfermarkt.com/philip-billing/profil/spieler/320411","17/18","Ankle surgery","2017-10-14","2018-01-13","92 days",17,"Huddersfield Town",21,"Midfield - Central Midfield"
